Indicador,Nombre_Indicador,Año,Estado,Clave_Estado,Valor
6200089280,descargas_sin_tratamiento_mar,2016,Baja California Sur,3,1
6200089280,descargas_sin_tratamiento_mar,2018,Baja California Sur,3,1
6200089280,descargas_sin_tratamiento_mar,2020,Baja California Sur,3,0
6200089280,descargas_sin_tratamiento_mar,2016,Campeche,4,1
6200089280,descargas_sin_tratamiento_mar,2018,Campeche,4,0
6200089280,descargas_sin_tratamiento_mar,2020,Campeche,4,1
6200089280,descargas_sin_tratamiento_mar,2016,Coahuila,5,0
6200089280,descargas_sin_tratamiento_mar,2018,Coahuila,5,0
6200089280,descargas_sin_tratamiento_mar,2020,Coahuila,5,0
6200089280,descargas_sin_tratamiento_mar,2016,Colima,6,0
6200089280,descargas_sin_tratamiento_mar,2018,Colima,6,0
6200089280,descargas_sin_tratamiento_mar,2020,Colima,6,0
6200089280,descargas_sin_tratamiento_mar,2016,Chiapas,7,0
6200089280,descargas_sin_tratamiento_mar,2018,Chiapas,7,0
6200089280,descargas_sin_tratamiento_mar,2020,Chiapas,7,0
6200089280,descargas_sin_tratamiento_mar,2016,Chihuahua,8,0
6200089280,descargas_sin_tratamiento_mar,2018,Chihuahua,8,0
6200089280,descargas_sin_tratamiento_mar,2020,Chihuahua,8,0
6200089280,descargas_sin_tratamiento_mar,2016,Ciudad de México,9,0
6200089280,descargas_sin_tratamiento_mar,2018,Ciudad de México,9,0
6200089280,descargas_sin_tratamiento_mar,2020,Ciudad de México,9,0
6200089280,descargas_sin_tratamiento_mar,2016,Durango,10,0
6200089280,descargas_sin_tratamiento_mar,2018,Durango,10,0
6200089280,descargas_sin_tratamiento_mar,2020,Durango,10,0
6200089280,descargas_sin_tratamiento_mar,2016,Guanajuato,11,0
6200089280,descargas_sin_tratamiento_mar,2018,Guanajuato,11,0
6200089280,descargas_sin_tratamiento_mar,2020,Guanajuato,11,0
6200089280,descargas_sin_tratamiento_mar,2016,Guerrero,12,0
6200089280,descargas_sin_tratamiento_mar,2018,Guerrero,12,0
6200089280,descargas_sin_tratamiento_mar,2020,Guerrero,12,3
6200089280,descargas_sin_tratamiento_mar,2016,Hidalgo,13,0
6200089280,descargas_sin_tratamiento_mar,2018,Hidalgo,13,0
6200089280,descargas_sin_tratamiento_mar,2020,Hidalgo,13,0
6200089280,descargas_sin_tratamiento_mar,2016,Jalisco,14,0
6200089280,descargas_sin_tratamiento_mar,2018,Jalisco,14,0
6200089280,descargas_sin_tratamiento_mar,2020,Jalisco,14,0
6200089280,descargas_sin_tratamiento_mar,2016,Estado de México,15,0
6200089280,descargas_sin_tratamiento_mar,2018,Estado de México,15,0
6200089280,descargas_sin_tratamiento_mar,2020,Estado de México,15,0
6200089280,descargas_sin_tratamiento_mar,2016,Michoacán,16,0
6200089280,descargas_sin_tratamiento_mar,2018,Michoacán,16,0
6200089280,descargas_sin_tratamiento_mar,2020,Michoacán,16,0
6200089280,descargas_sin_tratamiento_mar,2016,Morelos,17,0
6200089280,descargas_sin_tratamiento_mar,2018,Morelos,17,0
6200089280,descargas_sin_tratamiento_mar,2020,Morelos,17,0
6200089280,descargas_sin_tratamiento_mar,2016,Nayarit,18,0
6200089280,descargas_sin_tratamiento_mar,2018,Nayarit,18,0
6200089280,descargas_sin_tratamiento_mar,2020,Nayarit,18,0
6200089280,descargas_sin_tratamiento_mar,2016,Nuevo León,19,0
6200089280,descargas_sin_tratamiento_mar,2018,Nuevo León,19,0
6200089280,descargas_sin_tratamiento_mar,2020,Nuevo León,19,0
6200089280,descargas_sin_tratamiento_mar,2016,Oaxaca,20,0
6200089280,descargas_sin_tratamiento_mar,2018,Oaxaca,20,3
6200089280,descargas_sin_tratamiento_mar,2020,Oaxaca,20,2
6200089280,descargas_sin_tratamiento_mar,2016,Puebla,21,0
6200089280,descargas_sin_tratamiento_mar,2018,Puebla,21,0
6200089280,descargas_sin_tratamiento_mar,2020,Puebla,21,0
6200089280,descargas_sin_tratamiento_mar,2016,Querétaro,22,0
6200089280,descargas_sin_tratamiento_mar,2018,Querétaro,22,0
6200089280,descargas_sin_tratamiento_mar,2020,Querétaro,22,0
6200089280,descargas_sin_tratamiento_mar,2016,Quintana Roo,23,0
6200089280,descargas_sin_tratamiento_mar,2018,Quintana Roo,23,0
6200089280,descargas_sin_tratamiento_mar,2020,Quintana Roo,23,0
6200089280,descargas_sin_tratamiento_mar,2016,San Luis Potosí,24,0
6200089280,descargas_sin_tratamiento_mar,2018,San Luis Potosí,24,0
6200089280,descargas_sin_tratamiento_mar,2020,San Luis Potosí,24,0
6200089280,descargas_sin_tratamiento_mar,2016,Sinaloa,25,0
6200089280,descargas_sin_tratamiento_mar,2018,Sinaloa,25,0
6200089280,descargas_sin_tratamiento_mar,2020,Sinaloa,25,0
6200089280,descargas_sin_tratamiento_mar,2016,Sonora,26,0
6200089280,descargas_sin_tratamiento_mar,2018,Sonora,26,0
6200089280,descargas_sin_tratamiento_mar,2020,Sonora,26,10
6200089280,descargas_sin_tratamiento_mar,2016,Tabasco,27,3
6200089280,descargas_sin_tratamiento_mar,2018,Tabasco,27,4
6200089280,descargas_sin_tratamiento_mar,2020,Tabasco,27,0
6200089280,descargas_sin_tratamiento_mar,2016,Tamaulipas,28,0
6200089280,descargas_sin_tratamiento_mar,2018,Tamaulipas,28,1
6200089280,descargas_sin_tratamiento_mar,2020,Tamaulipas,28,11
6200089280,descargas_sin_tratamiento_mar,2016,Tlaxcala,29,0
6200089280,descargas_sin_tratamiento_mar,2018,Tlaxcala,29,0
6200089280,descargas_sin_tratamiento_mar,2020,Tlaxcala,29,0
6200089280,descargas_sin_tratamiento_mar,2016,Veracruz,30,1
6200089280,descargas_sin_tratamiento_mar,2018,Veracruz,30,0
6200089280,descargas_sin_tratamiento_mar,2020,Veracruz,30,8
6200089280,descargas_sin_tratamiento_mar,2016,Yucatán,31,0
6200089280,descargas_sin_tratamiento_mar,2018,Yucatán,31,0
6200089280,descargas_sin_tratamiento_mar,2020,Yucatán,31,0
6200089280,descargas_sin_tratamiento_mar,2016,Zacatecas,32,0
6200089280,descargas_sin_tratamiento_mar,2018,Zacatecas,32,0
6200089280,descargas_sin_tratamiento_mar,2020,Zacatecas,32,0
6200089281,descargas_sin_tratamiento_lago,2016,Aguascalientes,1,11
6200089281,descargas_sin_tratamiento_lago,2018,Aguascalientes,1,0
6200089281,descargas_sin_tratamiento_lago,2020,Aguascalientes,1,0
6200089281,descargas_sin_tratamiento_lago,2016,Baja California,2,0
6200089281,descargas_sin_tratamiento_lago,2018,Baja California,2,0
6200089281,descargas_sin_tratamiento_lago,2020,Baja California,2,0
6200089281,descargas_sin_tratamiento_lago,2016,Baja California Sur,3,0
6200089281,descargas_sin_tratamiento_lago,2018,Baja California Sur,3,0
6200089281,descargas_sin_tratamiento_lago,2020,Baja California Sur,3,0
6200089281,descargas_sin_tratamiento_lago,2016,Campeche,4,0
6200089281,descargas_sin_tratamiento_lago,2018,Campeche,4,0
6200089281,descargas_sin_tratamiento_lago,2020,Campeche,4,0
6200089281,descargas_sin_tratamiento_lago,2016,Coahuila,5,0
6200089281,descargas_sin_tratamiento_lago,2018,Coahuila,5,4
6200089281,descargas_sin_tratamiento_lago,2020,Coahuila,5,0
6200089281,descargas_sin_tratamiento_lago,2016,Colima,6,6
6200089281,descargas_sin_tratamiento_lago,2018,Colima,6,1
6200089281,descargas_sin_tratamiento_lago,2020,Colima,6,0
6200089281,descargas_sin_tratamiento_lago,2016,Chiapas,7,4
6200089281,descargas_sin_tratamiento_lago,2018,Chiapas,7,7
6200089281,descargas_sin_tratamiento_lago,2020,Chiapas,7,1
6200089281,descargas_sin_tratamiento_lago,2016,Chihuahua,8,0
6200089281,descargas_sin_tratamiento_lago,2018,Chihuahua,8,0
6200089281,descargas_sin_tratamiento_lago,2020,Chihuahua,8,0
6200089281,descargas_sin_tratamiento_lago,2016,Ciudad de México,9,0
6200089281,descargas_sin_tratamiento_lago,2018,Ciudad de México,9,0
6200089281,descargas_sin_tratamiento_lago,2020,Ciudad de México,9,0
6200089281,descargas_sin_tratamiento_lago,2016,Durango,10,0
6200089281,descargas_sin_tratamiento_lago,2018,Durango,10,0
6200089281,descargas_sin_tratamiento_lago,2020,Durango,10,0
6200089281,descargas_sin_tratamiento_lago,2016,Guanajuato,11,1
6200089281,descargas_sin_tratamiento_lago,2018,Guanajuato,11,4
6200089281,descargas_sin_tratamiento_lago,2020,Guanajuato,11,0
6200089281,descargas_sin_tratamiento_lago,2016,Guerrero,12,32
6200089281,descargas_sin_tratamiento_lago,2018,Guerrero,12,33
6200089281,descargas_sin_tratamiento_lago,2020,Guerrero,12,4
6200089281,descargas_sin_tratamiento_lago,2016,Hidalgo,13,2
6200089281,descargas_sin_tratamiento_lago,2018,Hidalgo,13,1
6200089281,descargas_sin_tratamiento_lago,2020,Hidalgo,13,0
6200089281,descargas_sin_tratamiento_lago,2016,Jalisco,14,20
6200089281,descargas_sin_tratamiento_lago,2018,Jalisco,14,24
6200089281,descargas_sin_tratamiento_lago,2020,Jalisco,14,3
6200089281,descargas_sin_tratamiento_lago,2016,Estado de México,15,9
6200089281,descargas_sin_tratamiento_lago,2018,Estado de México,15,7
6200089281,descargas_sin_tratamiento_lago,2020,Estado de México,15,8
6200089281,descargas_sin_tratamiento_lago,2016,Michoacán,16,19
6200089281,descargas_sin_tratamiento_lago,2018,Michoacán,16,13
6200089281,descargas_sin_tratamiento_lago,2020,Michoacán,16,20
6200089281,descargas_sin_tratamiento_lago,2016,Morelos,17,0
6200089281,descargas_sin_tratamiento_lago,2018,Morelos,17,0
6200089281,descargas_sin_tratamiento_lago,2020,Morelos,17,0
6200089281,descargas_sin_tratamiento_lago,2016,Nayarit,18,0
6200089281,descargas_sin_tratamiento_lago,2018,Nayarit,18,0
6200089281,descargas_sin_tratamiento_lago,2020,Nayarit,18,0
6200089281,descargas_sin_tratamiento_lago,2016,Nuevo León,19,0
6200089281,descargas_sin_tratamiento_lago,2018,Nuevo León,19,0
6200089281,descargas_sin_tratamiento_lago,2020,Nuevo León,19,0
6200089281,descargas_sin_tratamiento_lago,2016,Oaxaca,20,6
6200089281,descargas_sin_tratamiento_lago,2018,Oaxaca,20,4
6200089281,descargas_sin_tratamiento_lago,2020,Oaxaca,20,4
6200089281,descargas_sin_tratamiento_lago,2016,Puebla,21,15
6200089281,descargas_sin_tratamiento_lago,2018,Puebla,21,7
6200089281,descargas_sin_tratamiento_lago,2020,Puebla,21,0
6200089281,descargas_sin_tratamiento_lago,2016,Querétaro,22,1
6200089281,descargas_sin_tratamiento_lago,2018,Querétaro,22,3
6200089281,descargas_sin_tratamiento_lago,2020,Querétaro,22,5
6200089281,descargas_sin_tratamiento_lago,2016,Quintana Roo,23,0
6200089281,descargas_sin_tratamiento_lago,2018,Quintana Roo,23,0
6200089281,descargas_sin_tratamiento_lago,2020,Quintana Roo,23,0
6200089281,descargas_sin_tratamiento_lago,2016,San Luis Potosí,24,2
6200089281,descargas_sin_tratamiento_lago,2018,San Luis Potosí,24,1
6200089281,descargas_sin_tratamiento_lago,2020,San Luis Potosí,24,2
6200089281,descargas_sin_tratamiento_lago,2016,Sinaloa,25,0
6200089281,descargas_sin_tratamiento_lago,2018,Sinaloa,25,0
6200089281,descargas_sin_tratamiento_lago,2020,Sinaloa,25,0
6200089281,descargas_sin_tratamiento_lago,2016,Sonora,26,80
6200089281,descargas_sin_tratamiento_lago,2018,Sonora,26,59
6200089281,descargas_sin_tratamiento_lago,2020,Sonora,26,2
6200089281,descargas_sin_tratamiento_lago,2016,Tabasco,27,4
6200089281,descargas_sin_tratamiento_lago,2018,Tabasco,27,7
6200089281,descargas_sin_tratamiento_lago,2020,Tabasco,27,0
6200089281,descargas_sin_tratamiento_lago,2016,Tamaulipas,28,22
6200089281,descargas_sin_tratamiento_lago,2018,Tamaulipas,28,25
6200089281,descargas_sin_tratamiento_lago,2020,Tamaulipas,28,0
6200089281,descargas_sin_tratamiento_lago,2016,Tlaxcala,29,3
6200089281,descargas_sin_tratamiento_lago,2018,Tlaxcala,29,0
6200089281,descargas_sin_tratamiento_lago,2020,Tlaxcala,29,0
6200089281,descargas_sin_tratamiento_lago,2016,Veracruz,30,13
6200089281,descargas_sin_tratamiento_lago,2018,Veracruz,30,10
6200089281,descargas_sin_tratamiento_lago,2020,Veracruz,30,0
6200089281,descargas_sin_tratamiento_lago,2016,Yucatán,31,0
6200089281,descargas_sin_tratamiento_lago,2018,Yucatán,31,0
6200089281,descargas_sin_tratamiento_lago,2020,Yucatán,31,0
6200089281,descargas_sin_tratamiento_lago,2016,Zacatecas,32,3
6200089281,descargas_sin_tratamiento_lago,2018,Zacatecas,32,0
6200089281,descargas_sin_tratamiento_lago,2020,Zacatecas,32,0
6200093527,descargas_municipales_sin_tratamiento,2016,Aguascalientes,1,225
6200093527,descargas_municipales_sin_tratamiento,2018,Aguascalientes,1,132
6200093527,descargas_municipales_sin_tratamiento,2020,Aguascalientes,1,180
6200093527,descargas_municipales_sin_tratamiento,2016,Baja California,2,2
6200093527,descargas_municipales_sin_tratamiento,2018,Baja California,2,3
6200093527,descargas_municipales_sin_tratamiento,2020,Baja California,2,4
6200093527,descargas_municipales_sin_tratamiento,2016,Baja California Sur,3,3
6200093527,descargas_municipales_sin_tratamiento,2018,Baja California Sur,3,4
6200093527,descargas_municipales_sin_tratamiento,2020,Baja California Sur,3,2
6200093527,descargas_municipales_sin_tratamiento,2016,Campeche,4,1
6200093527,descargas_municipales_sin_tratamiento,2018,Campeche,4,0
6200093527,descargas_municipales_sin_tratamiento,2020,Campeche,4,1
6200093527,descargas_municipales_sin_tratamiento,2016,Coahuila,5,40
6200093527,descargas_municipales_sin_tratamiento,2018,Coahuila,5,37
6200093527,descargas_municipales_sin_tratamiento,2020,Coahuila,5,37
6200093527,descargas_municipales_sin_tratamiento,2016,Colima,6,9
6200093527,descargas_municipales_sin_tratamiento,2018,Colima,6,2
6200093527,descargas_municipales_sin_tratamiento,2020,Colima,6,2
6200093527,descargas_municipales_sin_tratamiento,2016,Chiapas,7,217
6200093527,descargas_municipales_sin_tratamiento,2018,Chiapas,7,245
6200093527,descargas_municipales_sin_tratamiento,2020,Chiapas,7,294
6200093527,descargas_municipales_sin_tratamiento,2016,Chihuahua,8,100
6200093527,descargas_municipales_sin_tratamiento,2018,Chihuahua,8,40
6200093527,descargas_municipales_sin_tratamiento,2020,Chihuahua,8,24
6200093527,descargas_municipales_sin_tratamiento,2016,Ciudad de México,9,62
6200093527,descargas_municipales_sin_tratamiento,2018,Ciudad de México,9,62
6200093527,descargas_municipales_sin_tratamiento,2020,Ciudad de México,9,65
6200093527,descargas_municipales_sin_tratamiento,2016,Durango,10,8
6200093527,descargas_municipales_sin_tratamiento,2018,Durango,10,10
6200093527,descargas_municipales_sin_tratamiento,2020,Durango,10,19
6200093527,descargas_municipales_sin_tratamiento,2016,Guanajuato,11,42
6200093527,descargas_municipales_sin_tratamiento,2018,Guanajuato,11,34
6200093527,descargas_municipales_sin_tratamiento,2020,Guanajuato,11,49
6200093527,descargas_municipales_sin_tratamiento,2016,Guerrero,12,171
6200093527,descargas_municipales_sin_tratamiento,2018,Guerrero,12,207
6200093527,descargas_municipales_sin_tratamiento,2020,Guerrero,12,236
6200093527,descargas_municipales_sin_tratamiento,2016,Hidalgo,13,504
6200093527,descargas_municipales_sin_tratamiento,2018,Hidalgo,13,458
6200093527,descargas_municipales_sin_tratamiento,2020,Hidalgo,13,498
6200093527,descargas_municipales_sin_tratamiento,2016,Jalisco,14,471
6200093527,descargas_municipales_sin_tratamiento,2018,Jalisco,14,459
6200093527,descargas_municipales_sin_tratamiento,2020,Jalisco,14,443
6200093527,descargas_municipales_sin_tratamiento,2016,Estado de México,15,632
6200093527,descargas_municipales_sin_tratamiento,2018,Estado de México,15,629
6200093527,descargas_municipales_sin_tratamiento,2020,Estado de México,15,706
6200093527,descargas_municipales_sin_tratamiento,2016,Michoacán,16,288
6200093527,descargas_municipales_sin_tratamiento,2018,Michoacán,16,332
6200093527,descargas_municipales_sin_tratamiento,2020,Michoacán,16,372
6200093527,descargas_municipales_sin_tratamiento,2016,Morelos,17,112
6200093527,descargas_municipales_sin_tratamiento,2018,Morelos,17,100
6200093527,descargas_municipales_sin_tratamiento,2020,Morelos,17,106
6200093527,descargas_municipales_sin_tratamiento,2016,Nayarit,18,46
6200093527,descargas_municipales_sin_tratamiento,2018,Nayarit,18,13
6200093527,descargas_municipales_sin_tratamiento,2020,Nayarit,18,8
6200093527,descargas_municipales_sin_tratamiento,2016,Nuevo León,19,0
6200093527,descargas_municipales_sin_tratamiento,2018,Nuevo León,19,1
6200093527,descargas_municipales_sin_tratamiento,2020,Nuevo León,19,0
6200093527,descargas_municipales_sin_tratamiento,2016,Oaxaca,20,249
6200093527,descargas_municipales_sin_tratamiento,2018,Oaxaca,20,244
6200093527,descargas_municipales_sin_tratamiento,2020,Oaxaca,20,265
6200093527,descargas_municipales_sin_tratamiento,2016,Puebla,21,436
6200093527,descargas_municipales_sin_tratamiento,2018,Puebla,21,292
6200093527,descargas_municipales_sin_tratamiento,2020,Puebla,21,435
6200093527,descargas_municipales_sin_tratamiento,2016,Querétaro,22,100
6200093527,descargas_municipales_sin_tratamiento,2018,Querétaro,22,95
6200093527,descargas_municipales_sin_tratamiento,2020,Querétaro,22,77
6200093527,descargas_municipales_sin_tratamiento,2016,Quintana Roo,23,0
6200093527,descargas_municipales_sin_tratamiento,2018,Quintana Roo,23,0
6200093527,descargas_municipales_sin_tratamiento,2020,Quintana Roo,23,1
6200093527,descargas_municipales_sin_tratamiento,2016,San Luis Potosí,24,145
6200093527,descargas_municipales_sin_tratamiento,2018,San Luis Potosí,24,132
6200093527,descargas_municipales_sin_tratamiento,2020,San Luis Potosí,24,154
6200093527,descargas_municipales_sin_tratamiento,2016,Sinaloa,25,140
6200093527,descargas_municipales_sin_tratamiento,2018,Sinaloa,25,178
6200093527,descargas_municipales_sin_tratamiento,2020,Sinaloa,25,157
6200093527,descargas_municipales_sin_tratamiento,2016,Sonora,26,172
6200093527,descargas_municipales_sin_tratamiento,2018,Sonora,26,115
6200093527,descargas_municipales_sin_tratamiento,2020,Sonora,26,164
6200093527,descargas_municipales_sin_tratamiento,2016,Tabasco,27,170
6200093527,descargas_municipales_sin_tratamiento,2018,Tabasco,27,156
6200093527,descargas_municipales_sin_tratamiento,2020,Tabasco,27,207
6200093527,descargas_municipales_sin_tratamiento,2016,Tamaulipas,28,81
6200093527,descargas_municipales_sin_tratamiento,2018,Tamaulipas,28,84
6200093527,descargas_municipales_sin_tratamiento,2020,Tamaulipas,28,90
6200093527,descargas_municipales_sin_tratamiento,2016,Tlaxcala,29,252
6200093527,descargas_municipales_sin_tratamiento,2018,Tlaxcala,29,382
6200093527,descargas_municipales_sin_tratamiento,2020,Tlaxcala,29,365
6200093527,descargas_municipales_sin_tratamiento,2016,Veracruz,30,302
6200093527,descargas_municipales_sin_tratamiento,2018,Veracruz,30,352
6200093527,descargas_municipales_sin_tratamiento,2020,Veracruz,30,562
6200093527,descargas_municipales_sin_tratamiento,2016,Yucatán,31,0
6200093527,descargas_municipales_sin_tratamiento,2018,Yucatán,31,1
6200093527,descargas_municipales_sin_tratamiento,2020,Yucatán,31,0
6200093527,descargas_municipales_sin_tratamiento,2016,Zacatecas,32,182
6200093527,descargas_municipales_sin_tratamiento,2018,Zacatecas,32,202
6200093527,descargas_municipales_sin_tratamiento,2020,Zacatecas,32,329
6200093528,tomas_abastecimiento_publico,2016,Aguascalientes,1,507
6200093528,tomas_abastecimiento_publico,2018,Aguascalientes,1,502
6200093528,tomas_abastecimiento_publico,2020,Aguascalientes,1,501
6200093528,tomas_abastecimiento_publico,2016,Baja California,2,123
6200093528,tomas_abastecimiento_publico,2018,Baja California,2,121
6200093528,tomas_abastecimiento_publico,2020,Baja California,2,126
6200093528,tomas_abastecimiento_publico,2016,Baja California Sur,3,161
6200093528,tomas_abastecimiento_publico,2018,Baja California Sur,3,157
6200093528,tomas_abastecimiento_publico,2020,Baja California Sur,3,166
6200093528,tomas_abastecimiento_publico,2016,Campeche,4,556
6200093528,tomas_abastecimiento_publico,2018,Campeche,4,520
6200093528,tomas_abastecimiento_publico,2020,Campeche,4,529
6200093528,tomas_abastecimiento_publico,2016,Coahuila,5,378
6200093528,tomas_abastecimiento_publico,2018,Coahuila,5,383
6200093528,tomas_abastecimiento_publico,2020,Coahuila,5,399
6200093528,tomas_abastecimiento_publico,2016,Colima,6,331
6200093528,tomas_abastecimiento_publico,2018,Colima,6,343
6200093528,tomas_abastecimiento_publico,2020,Colima,6,355
6200093528,tomas_abastecimiento_publico,2016,Chiapas,7,368
6200093528,tomas_abastecimiento_publico,2018,Chiapas,7,374
6200093528,tomas_abastecimiento_publico,2020,Chiapas,7,453
6200093528,tomas_abastecimiento_publico,2016,Chihuahua,8,991
6200093528,tomas_abastecimiento_publico,2018,Chihuahua,8,801
6200093528,tomas_abastecimiento_publico,2020,Chihuahua,8,871
6200093528,tomas_abastecimiento_publico,2016,Ciudad de México,9,998
6200093528,tomas_abastecimiento_publico,2018,Ciudad de México,9,560
6200093528,tomas_abastecimiento_publico,2020,Ciudad de México,9,514
6200093528,tomas_abastecimiento_publico,2016,Durango,10,292
6200093528,tomas_abastecimiento_publico,2018,Durango,10,296
6200093528,tomas_abastecimiento_publico,2020,Durango,10,349
6200093528,tomas_abastecimiento_publico,2016,Guanajuato,11,708
6200093528,tomas_abastecimiento_publico,2018,Guanajuato,11,828
6200093528,tomas_abastecimiento_publico,2020,Guanajuato,11,829
6200093528,tomas_abastecimiento_publico,2016,Guerrero,12,395
6200093528,tomas_abastecimiento_publico,2018,Guerrero,12,486
6200093528,tomas_abastecimiento_publico,2020,Guerrero,12,516
6200093528,tomas_abastecimiento_publico,2016,Hidalgo,13,1027
6200093528,tomas_abastecimiento_publico,2018,Hidalgo,13,1113
6200093528,tomas_abastecimiento_publico,2020,Hidalgo,13,1156
6200093528,tomas_abastecimiento_publico,2016,Jalisco,14,1736
6200093528,tomas_abastecimiento_publico,2018,Jalisco,14,1830
6200093528,tomas_abastecimiento_publico,2020,Jalisco,14,1941
6200093528,tomas_abastecimiento_publico,2016,Estado de México,15,1286
6200093528,tomas_abastecimiento_publico,2018,Estado de México,15,1489
6200093528,tomas_abastecimiento_publico,2020,Estado de México,15,1633
6200093528,tomas_abastecimiento_publico,2016,Michoacán,16,698
6200093528,tomas_abastecimiento_publico,2018,Michoacán,16,732
6200093528,tomas_abastecimiento_publico,2020,Michoacán,16,764
6200093528,tomas_abastecimiento_publico,2016,Morelos,17,493
6200093528,tomas_abastecimiento_publico,2018,Morelos,17,553
6200093528,tomas_abastecimiento_publico,2020,Morelos,17,560
6200093528,tomas_abastecimiento_publico,2016,Nayarit,18,400
6200093528,tomas_abastecimiento_publico,2018,Nayarit,18,438
6200093528,tomas_abastecimiento_publico,2020,Nayarit,18,480
6200093528,tomas_abastecimiento_publico,2016,Nuevo León,19,428
6200093528,tomas_abastecimiento_publico,2018,Nuevo León,19,362
6200093528,tomas_abastecimiento_publico,2020,Nuevo León,19,424
6200093528,tomas_abastecimiento_publico,2016,Oaxaca,20,1445
6200093528,tomas_abastecimiento_publico,2018,Oaxaca,20,1517
6200093528,tomas_abastecimiento_publico,2020,Oaxaca,20,1637
6200093528,tomas_abastecimiento_publico,2016,Puebla,21,1040
6200093528,tomas_abastecimiento_publico,2018,Puebla,21,903
6200093528,tomas_abastecimiento_publico,2020,Puebla,21,1100
6200093528,tomas_abastecimiento_publico,2016,Querétaro,22,327
6200093528,tomas_abastecimiento_publico,2018,Querétaro,22,330
6200093528,tomas_abastecimiento_publico,2020,Querétaro,22,324
6200093528,tomas_abastecimiento_publico,2016,Quintana Roo,23,683
6200093528,tomas_abastecimiento_publico,2018,Quintana Roo,23,681
6200093528,tomas_abastecimiento_publico,2020,Quintana Roo,23,694
6200093528,tomas_abastecimiento_publico,2016,San Luis Potosí,24,305
6200093528,tomas_abastecimiento_publico,2018,San Luis Potosí,24,361
6200093528,tomas_abastecimiento_publico,2020,San Luis Potosí,24,331
6200093528,tomas_abastecimiento_publico,2016,Sinaloa,25,796
6200093528,tomas_abastecimiento_publico,2018,Sinaloa,25,840
6200093528,tomas_abastecimiento_publico,2020,Sinaloa,25,811
6200093528,tomas_abastecimiento_publico,2016,Sonora,26,598
6200093528,tomas_abastecimiento_publico,2018,Sonora,26,709
6200093528,tomas_abastecimiento_publico,2020,Sonora,26,769
6200093528,tomas_abastecimiento_publico,2016,Tabasco,27,799
6200093528,tomas_abastecimiento_publico,2018,Tabasco,27,803
6200093528,tomas_abastecimiento_publico,2020,Tabasco,27,793
6200093528,tomas_abastecimiento_publico,2016,Tamaulipas,28,137
6200093528,tomas_abastecimiento_publico,2018,Tamaulipas,28,180
6200093528,tomas_abastecimiento_publico,2020,Tamaulipas,28,179
6200093528,tomas_abastecimiento_publico,2016,Tlaxcala,29,326
6200093528,tomas_abastecimiento_publico,2018,Tlaxcala,29,487
6200093528,tomas_abastecimiento_publico,2020,Tlaxcala,29,496
6200093528,tomas_abastecimiento_publico,2016,Veracruz,30,790
6200093528,tomas_abastecimiento_publico,2018,Veracruz,30,987
6200093528,tomas_abastecimiento_publico,2020,Veracruz,30,1207
6200093528,tomas_abastecimiento_publico,2016,Yucatán,31,1221
6200093528,tomas_abastecimiento_publico,2018,Yucatán,31,1228
6200093528,tomas_abastecimiento_publico,2020,Yucatán,31,1276
6200093528,tomas_abastecimiento_publico,2016,Zacatecas,32,551
6200093528,tomas_abastecimiento_publico,2018,Zacatecas,32,814
6200093528,tomas_abastecimiento_publico,2020,Zacatecas,32,1088
